メンバーコード,ログインコード,メンバー名,力量タイプ  ###[competence_type]###,力量コード,力量名,レベル,取得日  ###[acquired_date]###,有効期限  ###[expiration_date]###,備考  ###[remarks]###,文書番号,作成日,更新日,保有力量コード  ###[member_acquired_competence_level_code]###
m194,m194,亀田 千早,EDUCATION,C0114-5,【eラーニング】ロジカルライティング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vUTVu7Q75hfT6bQTGTue
m194,m194,亀田 千早,EDUCATION,C0114-7,【eラーニング】キャリアデザイン,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8Jt03NGSAtGBF6OZqjyN
m194,m194,亀田 千早,EDUCATION,C0114-8,【eラーニング】目標設定,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EnnsU6jZTvkzHvxWYXFO
m194,m194,亀田 千早,EDUCATION,C0114-9,【eラーニング】タスク管理,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uwLX1NjbLr2q29MESNgt
m194,m194,亀田 千早,EDUCATION,C0121e1,危険物取扱者保安講習［3年］,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ekORv7Uzd1DCchAFoT31
m194,m194,亀田 千早,EDUCATION,C0121e2,消防設備士講習［初回2年］,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xm3Ddwho8w1msL2SMxOj
m194,m194,亀田 千早,EDUCATION,C0121e3,消防設備士講習［5年］,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IQs7t4v9LB6KC9PgUx26
m194,m194,亀田 千早,EDUCATION,C0121e4,第一種電気工事士定期講習［5年］,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5soVBvKnuRoxYpBKqopd
m194,m194,亀田 千早,EDUCATION,C0123a1,自由研削砥石取扱特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tdiMlPBQwbTXVwFwXuh7
m194,m194,亀田 千早,EDUCATION,C0123a10,ホイスト式クレーン特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bo1kpzueEh9HzU3VGaoY
m194,m194,亀田 千早,EDUCATION,C0123a11,移動式クレーン特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,UvEv4de9ux6hYOgMleXc
m194,m194,亀田 千早,EDUCATION,C0123a12,高所作業車運転（10m未満）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,s1hBaMdfWAe0wvRpIdSC
m194,m194,亀田 千早,EDUCATION,C0123a13,石綿取扱特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,MMuj0dHwHTJwkrSkbuB8
m194,m194,亀田 千早,EDUCATION,C0123a14,フルハーネス型墜落制止器具特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,y6UYphysqgwDhmSmswk8
m194,m194,亀田 千早,EDUCATION,C0123a15,管理監督者用騒音教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,4OowLGNlsebnMN2cdbpR
m194,m194,亀田 千早,EDUCATION,C0123a16,足場組立特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qjLVaDa2iDE6qq94WatG
m194,m194,亀田 千早,EDUCATION,C0123a2,アーク溶接特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,egDeOJElzCiSadmJtHIh
m194,m194,亀田 千早,EDUCATION,C0123a3,酸素欠乏等特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,yi4wbjfOuhpVbDI1yPP1
m194,m194,亀田 千早,EDUCATION,C0123a4,振動工具取扱特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,A5vk6WQ6kKEGBPMXurCk
m194,m194,亀田 千早,EDUCATION,C0123a5,低圧電気取扱特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3hi198ELv31V2OeLQqdh
m194,m194,亀田 千早,EDUCATION,C0123a6,高圧電気取扱特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ehnyGrflSFc8SiRaiWuz
m194,m194,亀田 千早,EDUCATION,C0123a7,有機溶剤業務特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xggqHfXt4fEHKM6XLKDN
m194,m194,亀田 千早,EDUCATION,C0123a8,特定粉塵作業特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XfI8SWrV5OdCrNwAKmJr
m194,m194,亀田 千早,EDUCATION,C0123a9,移動式クレーン特別教育,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,wPNdAnqdxXH7c1a1Ckto
m194,m194,亀田 千早,EDUCATION,bkAnDgKqdpriuLK0cr7J,子力量_テスト3（レベル2）,●,2025/07/30,2025/09/02,,,2025/09/03 20:38:22,2025/09/03 20:38:50,6qWe5NfsN8rfDcvQRoVD
m194,m194,亀田 千早,EDUCATION,kakou-e1,特殊品製品理解,●,2022/09/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bqHaH7gX85dL9GYO3fQM
m194,m194,亀田 千早,EDUCATION,nintei-e1,受入検査員OJT教育,●,2015/05/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nFUsIiPJAASsbeFuxbcj
m194,m194,亀田 千早,EDUCATION,nintei-e10,出荷検査員認定教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,co1OvHtpCwdO1QUoSSgp
m194,m194,亀田 千早,EDUCATION,nintei-e2,受入検査員認定教育,●,2015/04/22,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GJmTLNm0JlsWuR3SOg3F
m194,m194,亀田 千早,EDUCATION,nintei-e5,工程内検査員OJT教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mWya72IgAuGUVrF9Jv7k
m194,m194,亀田 千早,EDUCATION,nintei-e6,工程内検査員認定教育,●,2015/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Qt90Y75oIQ8MZP0YMLQI
m194,m194,亀田 千早,EDUCATION,nintei-e9,出荷検査員OJT教育,●,2016/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ztuJ1mM9B88GebwNHBsV
m194,m194,亀田 千早,EDUCATION,seizoubu-e1,図面読み取り講習（Lv.1）,●,2025/09/04,2026/09/04,,,2025/09/04 09:03:34,2025/09/04 09:03:34,o2GzE2li9dL0WPD9pRrV
m194,m194,亀田 千早,EDUCATION,seizoubu-e2,ノギス（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OKHcgtEkEr8DI0REdUIJ
m194,m194,亀田 千早,EDUCATION,seizoubu-e5,製品A（Lv.1）,●,2022/10/26,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IHyzWFDKJHkx8ppmo7MU
m194,m194,亀田 千早,EDUCATION,seizoubu-e6,製品B（Lv.2）,●,2023/05/15,,確認テスト結果：95点,,2024/12/26 23:32:54,2024/12/26 23:32:54,XNviaKZVEmuUdf7ZjkLs
m194,m194,亀田 千早,EDUCATION,seizoubu-e7,製品C（Lv.3）,●,2024/11/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xCmZ1ipnwg2cASGclvMK
m194,m194,亀田 千早,EDUCATION,xQ9v5KcZ5BFZZvdnwegp,子力量_テスト2（レベル1）,●,2025/08/08,,,,2025/08/08 01:03:18,2025/08/08 01:03:18,ZkIHf82FvGRAt9PNbwn7
m194,m194,亀田 千早,LICENSE,C0121a1,危険物取扱者（乙1）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ft2QcVFqu19eEtGDQ3ky
m194,m194,亀田 千早,LICENSE,C0121a12,第一種電気工事士,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5PhX7CddAxEgleAOQsMN
m194,m194,亀田 千早,LICENSE,C0121a13,第二種電気工事士,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bekCyXzuRvhdt7dgCWOd
m194,m194,亀田 千早,LICENSE,C0121a14,移動式クレーン運転士,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jddr5ncolFckUZCUHAwc
m194,m194,亀田 千早,LICENSE,C0121a15,第一種衛生管理者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,AadPdsrc2mGOoNjmmNdr
m194,m194,亀田 千早,LICENSE,C0121a16,第二種衛生管理者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,2X8xZcvkoLi5S7fQT31X
m194,m194,亀田 千早,LICENSE,C0121a17,一級ボイラー技士,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,hImaFgyZ08xtesHMRmZ6
m194,m194,亀田 千早,LICENSE,C0121a18,二級ボイラー技士,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FoIKl5LsUMKHci182tx6
m194,m194,亀田 千早,LICENSE,C0121a19,高圧ガス（乙種機械）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ypYZTcgwntzZ8Vxyflcj
m194,m194,亀田 千早,LICENSE,C0121a2,危険物取扱者（乙2）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,b6xaIrc3mSWtdaZKfnqk
m194,m194,亀田 千早,LICENSE,C0121a20,高圧ガス（第二種冷凍）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OlhHUuGawB0o3clsp7jI
m194,m194,亀田 千早,LICENSE,C0121a21,高圧ガス（第三種冷凍）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6NeQgBk2xUVDghLZWWEC
m194,m194,亀田 千早,LICENSE,C0121a22,高圧ガス（乙種化学）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,hSn8mZgh97v7ZoQcfDZr
m194,m194,亀田 千早,LICENSE,C0121a23,高圧ガス（特別丙種化学）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,j2oRL3rlR7GNVXrHFOId
m194,m194,亀田 千早,LICENSE,C0121a4,危険物取扱者（乙4）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OsSnzGc7EUm5GbK1KDBU
m194,m194,亀田 千早,LICENSE,C0121a6,危険物取扱者（乙6）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XaquG7IUs1hSUxuPAY07
m194,m194,亀田 千早,LICENSE,C0121a7,危険物取扱者（甲）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,znSsHguK573Poj2ZTrbN
m194,m194,亀田 千早,LICENSE,C0121a8,消防設備士（乙種６類）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jLK4862h15VGrX2JsuKT
m194,m194,亀田 千早,LICENSE,C0122b1,ガス溶接作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sjOW7Ec3ZII1fUzldIhj
m194,m194,亀田 千早,LICENSE,C0122b10,鉛作業主任者技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qGGfrstLqDHZ2OZZSjZ8
m194,m194,亀田 千早,LICENSE,C0122b11,特定化学物資等作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5MJeZt1zoKMtiVCNW1Ru
m194,m194,亀田 千早,LICENSE,C0122b12,石綿作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CNNY2I2lUeMjyrP6TXbu
m194,m194,亀田 千早,LICENSE,C0122b13,第一種自家用発電設備専門技術者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zquMsgC4sNSlGkmwogvb
m194,m194,亀田 千早,LICENSE,C0122b14,フォークリフト運転技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GNuosNNpZvMIrLNs42JW
m194,m194,亀田 千早,LICENSE,C0122b15,車両系建設機械（整地）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VQ5GuJVXBJr9z3yGdDXl
m194,m194,亀田 千早,LICENSE,C0122b16,車両系建設機械（解体）,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ckG4O5pyITz7oYgCncPv
m194,m194,亀田 千早,LICENSE,C0122b17,玉掛技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DBQOyTdrX6ZX94Bevv7E
m194,m194,亀田 千早,LICENSE,C0122b18,ガス溶接技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0JlqTrtpu4CPM8nFyoSm
m194,m194,亀田 千早,LICENSE,C0122b19,床上操作式クレーン運転技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FOB8h7ZHlBDr0WXVbYBj
m194,m194,亀田 千早,LICENSE,C0122b2,足場組立等作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YH76o5Rw9vmbp2q0U1z2
m194,m194,亀田 千早,LICENSE,C0122b20,小型移動式クレーン運転,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dqPiiRp7A0R2WNTvZ6Zq
m194,m194,亀田 千早,LICENSE,C0122b21,ボイラー取扱い技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,h7tM2qYiqab0gclrrVuw
m194,m194,亀田 千早,LICENSE,C0122b22,乾燥設備作業主任者技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,aySbbK0cU7yMzEgYKe2i
m194,m194,亀田 千早,LICENSE,C0122b23,高所作業車運転技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,wIZ0OedQLwYdwPOJwzrL
m194,m194,亀田 千早,LICENSE,C0122b3,乾燥設備作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,b6ba8WsKErBTmIfmLNyt
m194,m194,亀田 千早,LICENSE,C0122b4,プレス機械作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lt1eiQ1QiR5aPExk06HZ
m194,m194,亀田 千早,LICENSE,C0122b5,はい作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,02gSI2HcfzhjC81SV5bT
m194,m194,亀田 千早,LICENSE,C0122b6,第一種圧力容器作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lUL0ncwDgi8jNcAZDYLH
m194,m194,亀田 千早,LICENSE,C0122b7,第二種酸素欠乏作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,V3znBEFaWlBDdUCO01Nk
m194,m194,亀田 千早,LICENSE,C0122b8,有機溶剤作業主任者,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,abB1XAHRCI1bo07dEnho
m194,m194,亀田 千早,LICENSE,C0122b9,特定科学物質及び四アルキル鉛作業主任者技能講習,●,2012/03/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,rOYErE5jCDHDDLr5t2Zv
m194,m194,亀田 千早,LICENSE,nintei-l1,受入検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EpTMccQSiC8uKSbHD2Gz
m194,m194,亀田 千早,LICENSE,nintei-l13,設備E認定作業者,●,2025/06/10,,,,2025/06/10 11:03:53,2025/06/10 11:03:53,EsRqwbf0e3gWb5WGtRk0
m194,m194,亀田 千早,LICENSE,nintei-l3,工程内検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DFlxN2WGVYT4AI4h8cnH
m194,m194,亀田 千早,LICENSE,nintei-l5,出荷検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,AsNPbelYOXMbXqowhQLr
m195,m195,合田 由奈,SKILL,Z9fnq3LIECTY25BEWdQi,親力量_テスト1,1,2025/08/29,,,,2025/08/29 01:04:27,2025/08/29 01:04:27,FDK5gVShRzjaxE1IlMNj
m195,m195,合田 由奈,SKILL,kakou1,素材切断,1,2022/04/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GPiTqlfZxx4KFBBvzXeo
m195,m195,合田 由奈,SKILL,kakou4,外面研削,1,2022/02/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BJePwzeqwKuC7IxXML0U
m195,m195,合田 由奈,SKILL,kensa1,硬度検査,1,2022/03/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kWIjlaOr0dstPkrjOR0l
m195,m195,合田 由奈,SKILL,kensa4,精度検査,1,2022/05/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vEug9GzoT95Kb5bwbR14
m195,m195,合田 由奈,SKILL,kensa6,測定技術,1,2022/04/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oa1DsxHFMdtypFuqP0mV
m195,m195,合田 由奈,SKILL,kumitate1,型番変更,2,2022/02/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EcrKXr67A4vhD7Tdjpxx
m195,m195,合田 由奈,SKILL,kumitate11,AX組立特殊作業,2,2022/02/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ml3KUiMHSJBiFuhhp36W
m195,m195,合田 由奈,SKILL,kumitate3,部材取付け,1,2022/05/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BESZEyY4YkLVqjJZMfVf
m195,m195,合田 由奈,SKILL,kumitate4,精度測定,2,2022/06/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EpLvq8mtcP7iqJ6jC1jD
m195,m195,合田 由奈,SKILL,kumitate6,マッチング作業,1,2022/02/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YEU5THjQQZVfQ2fMrbsS
m195,m195,合田 由奈,SKILL,kumitate9,ABC調整組立,1,2022/03/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nsZuALPsrrnKiAxPZKOj
m195,m195,合田 由奈,SKILL,seizoubu1,図面の読み取り,4,2025/07/31,,XXXXXXの教育を受講したため,,2025/07/31 13:19:30,2025/07/31 13:19:30,hwyd3S0IRc9ju6rEQ60X
m195,m195,合田 由奈,SKILL,seizoubu2,測定器の取扱い,4,2025/07/01,,,,2025/07/02 19:03:03,2025/07/02 19:03:03,fP0eoxPu4DK0oV32tUzi
m195,m195,合田 由奈,EDUCATION,C0111-1,コンプライアンス研修,●,2024/03/29,2025/03/28,,,2024/12/26 23:32:54,2024/12/26 23:32:54,pC94MLSdvEQJ498lYptL
m195,m195,合田 由奈,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/07/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sEuY0DXpuQb5hSdY7VAd
m195,m195,合田 由奈,EDUCATION,C0111-3,ISO9001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,eia9K1rnJh2SP41gr1xn
m195,m195,合田 由奈,EDUCATION,C0111-4,ISO14001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jZ2evgCpmLwYmajB9cLM
m195,m195,合田 由奈,EDUCATION,C01121-1,【新入社員】基礎研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,TQvcb0Idz83yfF9rKfml
m195,m195,合田 由奈,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EN1AGu6kAbu89RX7UXSW
m195,m195,合田 由奈,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qGQeSyqdFEc44XEoor2w
m195,m195,合田 由奈,EDUCATION,C01121-4,【新入社員】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,myKWYCOJpk276Rcd8dOd
m195,m195,合田 由奈,EDUCATION,C01121-5,【新入社員】現場研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ERotVnKt9kEhPAs6uhEt
m195,m195,合田 由奈,EDUCATION,C01122-1,【2年目】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FpQzu9VyjvpA1HILWQIz
m195,m195,合田 由奈,EDUCATION,C01122-2,【2年目】資料作成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5AHsf8OjdMyVOvHTXfLd
m195,m195,合田 由奈,EDUCATION,C01122-3,【2年目】チームビルディング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LgqC8PtRRC65WF2D6TZk
m195,m195,合田 由奈,EDUCATION,C01122-4,【2年目】ファシリテーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lrKJeN0T8peYGb0kDP5c
m195,m195,合田 由奈,EDUCATION,C01131-1,QC研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IUlxcZsDkMadbinaOc4S
m195,m195,合田 由奈,EDUCATION,C01131-2,5S研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lpnn5hdesd8REFadlAx5
m195,m195,合田 由奈,EDUCATION,C01131-3,安全講習,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Gk5O98Oc6O6y5K0ILmTy
m195,m195,合田 由奈,EDUCATION,nintei-e1,受入検査員OJT教育,●,2025/07/02,,,,2025/07/02 19:02:54,2025/07/02 19:02:54,v7XvO6mK80Icu3AxNsSd
m195,m195,合田 由奈,EDUCATION,nintei-e2,受入検査員認定教育,●,2025/05/29,,,,2025/05/29 21:23:51,2025/05/29 21:23:51,2x8cRKFHLwMwb5WkfWQC
m195,m195,合田 由奈,EDUCATION,nintei-e5,工程内検査員OJT教育,●,2024/12/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,gnCVvEU6JD6nTzt3FsJt
m195,m195,合田 由奈,EDUCATION,nintei-e6,工程内検査員認定教育,●,2024/12/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,wTYHv9OYik4sYcT9hJ1Y
m195,m195,合田 由奈,EDUCATION,seizoubu-e2,ノギス（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FyHIUfqHMpelBOeeRY9j
m195,m195,合田 由奈,EDUCATION,seizoubu-e4,マイクロメータ（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YkR0RZ1GQrywrzp7d3KP
m195,m195,合田 由奈,LICENSE,C0121a1,危険物取扱者（乙1）,●,2025/08/27,,,,2025/08/27 11:20:01,2025/08/27 11:20:01,01JDx6P3oNcrkTQ0atZ7
m195,m195,合田 由奈,LICENSE,nintei-l11,設備C認定作業者,●,2025/06/10,,,,2025/06/10 11:03:53,2025/06/10 11:03:53,QyEcuhqsyDIEluMDo8t0
m195,m195,合田 由奈,LICENSE,nintei-l3,工程内検査員,●,2024/12/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jPeoFt2HnIZ61SAPf2Z6
m196,m196,佐竹 穂乃佳,SKILL,kakou1,素材切断,1,2024/03/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ITaaQGEkUaJxOMHDiIVg
m196,m196,佐竹 穂乃佳,SKILL,kakou2,荒加工,2,2022/02/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jSQKMuL94IQx5BGPGyn9
m196,m196,佐竹 穂乃佳,SKILL,kakou3,追加工,1,2022/02/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Zsm9Wo4xiZUo4jD1Rkbe
m196,m196,佐竹 穂乃佳,SKILL,kakou5,平削り,1,2021/12/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,aESR9fy9UMqLiFrJOmlU
m196,m196,佐竹 穂乃佳,SKILL,kakou6,研磨,1,2022/04/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0mH3e0LDnnOShIZKu1y7
m196,m196,佐竹 穂乃佳,SKILL,kakou8,加工プログラム作成,1,2022/04/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mf5wsN7usre80kRjBKA4
m196,m196,佐竹 穂乃佳,SKILL,kensa1,硬度検査,1,2021/06/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,a3BHoPAXw6PS90ww2ZLK
m196,m196,佐竹 穂乃佳,SKILL,kensa3,内径ゲージ検査,1,2022/06/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bK0Zi82lU9NWjmryANIk
m196,m196,佐竹 穂乃佳,SKILL,kensa5,オイル封入,1,2022/02/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,PPiEO6a74RgceiXMlHLb
m196,m196,佐竹 穂乃佳,SKILL,kumitate11,AX組立特殊作業,1,2022/05/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mEedR94VXikChp9v9dek
m196,m196,佐竹 穂乃佳,SKILL,kumitate2,ワーク脱着,2,2022/04/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,eyaDgVq93mJICucM1Uwk
m196,m196,佐竹 穂乃佳,SKILL,kumitate4,精度測定,1,2022/06/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,B51sxtxv7oxmIvbSmlB1
m196,m196,佐竹 穂乃佳,SKILL,kumitate7,組立前洗浄,1,2022/04/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qaOy739mh5V5jk0hF7fU
m196,m196,佐竹 穂乃佳,SKILL,kumitate8,レーザーマーキング,2,2022/03/03,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vtQIVj3nlq48N6s7yBCk
m196,m196,佐竹 穂乃佳,SKILL,kumitate9,ABC調整組立,1,2022/05/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,F4GPc5rQnwm5Vdfke8f3
m196,m196,佐竹 穂乃佳,SKILL,seizoubu1,図面の読み取り,4,2025/01/24,,,,2025/01/24 11:15:43,2025/01/24 11:15:43,MCbB3luyNa5w0LNZF3ou
m196,m196,佐竹 穂乃佳,SKILL,seizoubu2,測定器の取扱い,3,2025/07/01,,,,2025/07/02 19:01:35,2025/07/02 19:01:35,LULjJhVftBrWnE7xneud
m196,m196,佐竹 穂乃佳,SKILL,seizoubu3,製品理解,1,2021/10/21,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,1eAgqDEtbt9yk2MnBlUF
m196,m196,佐竹 穂乃佳,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/07/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zaaMFJfxoLGY4J3h7pLp
m196,m196,佐竹 穂乃佳,EDUCATION,C01121-1,【新入社員】基礎研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jQivIW1TiLTMDrsHQVGf
m196,m196,佐竹 穂乃佳,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XmDhPwbeZGVFvRoppPD3
m196,m196,佐竹 穂乃佳,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8ysL5bCgjRFsFt1KsuNd
